political_party,sitting_year,keyword,score
πανελληνιο σοσιαλιστικο κινημα,2009,οποι,25.4592972319799
πανελληνιο σοσιαλιστικο κινημα,2009,πολιτικ,31.58313070461928
πανελληνιο σοσιαλιστικο κινημα,2009,προεδρ,7.229302140823544
πανελληνιο σοσιαλιστικο κινημα,2009,τροπολογι,10.817682041155035
πανελληνιο σοσιαλιστικο κινημα,2009,υπουργ,14.434545707411838
πανελληνιο σοσιαλιστικο κινημα,2010,αρθρ,31.22778642234285
πανελληνιο σοσιαλιστικο κινημα,2010,βουλευτ,48.45632173898174
πανελληνιο σοσιαλιστικο κινημα,2010,εργ,21.500442502080446
πανελληνιο σοσιαλιστικο κινημα,2010,ερωτης,20.746374355551968
πανελληνιο σοσιαλιστικο κινημα,2010,νομοσχεδι,26.566940746091284
πανελληνιο σοσιαλιστικο κινημα,2010,οποι,50.97398735199503
πανελληνιο σοσιαλιστικο κινημα,2010,πολιτικ,30.153823327268448
πανελληνιο σοσιαλιστικο κινημα,2010,προεδρ,11.67821897133145
πανελληνιο σοσιαλιστικο κινημα,2010,τροπολογι,2.2166391908856453
πανελληνιο σοσιαλιστικο κινημα,2010,υπουργ,15.609652934931276
πανελληνιο σοσιαλιστικο κινημα,2011,αρθρ,33.87521708652757
πανελληνιο σοσιαλιστικο κινημα,2011,βουλευτ,65.46491708116253
πανελληνιο σοσιαλιστικο κινημα,2011,εργ,23.276407037912374
πανελληνιο σοσιαλιστικο κινημα,2011,ερωτης,18.17820730755088
πανελληνιο σοσιαλιστικο κινημα,2011,νομοσχεδι,16.671083731701227
πανελληνιο σοσιαλιστικο κινημα,2011,οποι,57.86919511303334
πανελληνιο σοσιαλιστικο κινημα,2011,πολιτικ,35.83583848898467
πανελληνιο σοσιαλιστικο κινημα,2011,προεδρ,16.393379712083224
πανελληνιο σοσιαλιστικο κινημα,2011,τροπολογι,5.815063405776032
πανελληνιο σοσιαλιστικο κινημα,2011,υπουργ,16.199812453225977
πανελληνιο σοσιαλιστικο κινημα,2012,αρθρ,19.009269121996446
πανελληνιο σοσιαλιστικο κινημα,2012,βουλευτ,20.820380756043683
πανελληνιο σοσιαλιστικο κινημα,2012,εργ,5.471088804369084
πανελληνιο σοσιαλιστικο κινημα,2012,ερωτης,7.250091961155869
πανελληνιο σοσιαλιστικο κινημα,2012,νομοσχεδι,6.383272335494853
πανελληνιο σοσιαλιστικο κινημα,2012,οποι,22.865572652700262
πανελληνιο σοσιαλιστικο κινημα,2012,πολιτικ,8.54964399460332
πανελληνιο σοσιαλιστικο κινημα,2012,προεδρ,4.830794594075964
πανελληνιο σοσιαλιστικο κινημα,2012,τροπολογι,9.059184520738595
πανελληνιο σοσιαλιστικο κινημα,2012,υπουργ,10.78611908739269
πανελληνιο σοσιαλιστικο κινημα,2013,αρθρ,8.782105933851312
πανελληνιο σοσιαλιστικο κινημα,2013,βουλευτ,7.603853351145635
πανελληνιο σοσιαλιστικο κινημα,2013,εργ,4.349834418613885
πανελληνιο σοσιαλιστικο κινημα,2013,ερωτης,4.019465987174692
πανελληνιο σοσιαλιστικο κινημα,2013,νομοσχεδι,2.514595464129556
πανελληνιο σοσιαλιστικο κινημα,2013,οποι,20.088395320784393
πανελληνιο σοσιαλιστικο κινημα,2013,πολιτικ,3.7990967035690617
πανελληνιο σοσιαλιστικο κινημα,2013,προεδρ,5.0463996722695645
πανελληνιο σοσιαλιστικο κινημα,2013,τροπολογι,11.384339376766691
πανελληνιο σοσιαλιστικο κινημα,2013,υπουργ,10.661067977922931
πανελληνιο σοσιαλιστικο κινημα,2014,αρθρ,8.007773421408222
πανελληνιο σοσιαλιστικο κινημα,2014,βουλευτ,6.745080857914434
πανελληνιο σοσιαλιστικο κινημα,2014,εργ,3.3268614257317486
πανελληνιο σοσιαλιστικο κινημα,2014,ερωτης,4.875293558016116
πανελληνιο σοσιαλιστικο κινημα,2014,νομοσχεδι,3.0647031989276754
πανελληνιο σοσιαλιστικο κινημα,2014,οποι,17.901958609119422
πανελληνιο σοσιαλιστικο κινημα,2014,πολιτικ,4.350965714957944
πανελληνιο σοσιαλιστικο κινημα,2014,προεδρ,8.537267119839358
πανελληνιο σοσιαλιστικο κινημα,2014,τροπολογι,18.141415768861137
πανελληνιο σοσιαλιστικο κινημα,2014,υπουργ,8.620665056018971
πανελληνιο σοσιαλιστικο κινημα,2015,αρθρ,1.3059315496259596
πανελληνιο σοσιαλιστικο κινημα,2015,βουλευτ,1.9615933437339217
πανελληνιο σοσιαλιστικο κινημα,2015,εργ,0.642895025090291
πανελληνιο σοσιαλιστικο κινημα,2015,ερωτης,0.7546303982398801
πανελληνιο σοσιαλιστικο κινημα,2015,νομοσχεδι,1.2702112026431598
πανελληνιο σοσιαλιστικο κινημα,2015,οποι,2.180823165411148
πανελληνιο σοσιαλιστικο κινημα,2015,πολιτικ,1.4856340900676337
πανελληνιο σοσιαλιστικο κινημα,2015,προεδρ,5.946534086075226
πανελληνιο σοσιαλιστικο κινημα,2015,τροπολογι,1.8175131325901466
πανελληνιο σοσιαλιστικο κινημα,2015,υπουργ,2.4714210862589736
πολιτικη ανοιξη,1993,ανοιξ,2.5554707262967002
πολιτικη ανοιξη,1993,αρθρ,1.8565309853672876
πολιτικη ανοιξη,1993,βουλευτ,0.7116870444057445
πολιτικη ανοιξη,1993,λεντακ,0.8453473048389111
πολιτικη ανοιξη,1993,λεπτ,1.3188939007825897
πολιτικη ανοιξη,1993,οποι,1.3034348895714734
πολιτικη ανοιξη,1993,πολιτικ,1.2358117504303925
πολιτικη ανοιξη,1993,σουφλι,0.907771572690156
πολιτικη ανοιξη,1993,υπουργ,0.9182185528477321
πολιτικη ανοιξη,1994,ανοιξ,4.429934720348396
πολιτικη ανοιξη,1994,αρθρ,4.728487909303021
πολιτικη ανοιξη,1994,βουλευτ,4.940189508423543
πολιτικη ανοιξη,1994,λεντακ,4.059823814223213
πολιτικη ανοιξη,1994,λεπτ,4.563451638827793
πολιτικη ανοιξη,1994,οποι,5.286850599325168
πολιτικη ανοιξη,1994,πολιτικ,4.929937087168397
πολιτικη ανοιξη,1994,ροκοφυλλ,5.717510219317679
πολιτικη ανοιξη,1994,σουφλι,5.309222463326078
πολιτικη ανοιξη,1994,υπουργ,5.855424563137905
σπαρτιατες,2023,αγροτ,0.503208137651166
σπαρτιατες,2023,αρθρ,1.075558344376993
σπαρτιατες,2023,ελλην,2.3242932706968267
σπαρτιατες,2023,καποι,2.0233929276081026
σπαρτιατες,2023,οποι,5.589158298480852
σπαρτιατες,2023,ουσιαστικ,2.2982547205366384
σπαρτιατες,2023,παιδι,0.46135804592588103
σπαρτιατες,2023,πανεπιστημι,0.2615560689359857
σπαρτιατες,2023,στ,1.7036414233107726
σπαρτιατες,2023,τουρκι,2.402766445813325
σπαρτιατες,2024,αγροτ,2.061874495451658
σπαρτιατες,2024,αρθρ,1.1025619730281946
σπαρτιατες,2024,ελλην,0.6640852399074536
σπαρτιατες,2024,καποι,0.34980093713022453
σπαρτιατες,2024,οποι,2.8741137841554454
σπαρτιατες,2024,ουσιαστικ,0.670297941247921
σπαρτιατες,2024,παιδι,1.997107426069993
σπαρτιατες,2024,πανεπιστημι,2.555891423604903
σπαρτιατες,2024,στ,0.6163045271845394
σπαρτιατες,2024,τουρκι,0.10801404274222663
συνασπισμος ριζοσπαστικης αριστερας,2004,αρθρ,1.1872279036492854
συνασπισμος ριζοσπαστικης αριστερας,2004,δημοσι,0.8013850366484944
συνασπισμος ριζοσπαστικης αριστερας,2004,νοσοκομει,1.3191789667144809
συνασπισμος ριζοσπαστικης αριστερας,2004,οποι,1.0943784489347337
συνασπισμος ριζοσπαστικης αριστερας,2004,στ,2.1682585934412253
συνασπισμος ριζοσπαστικης αριστερας,2004,τροπολογι,1.9076816783540709
συνασπισμος ριζοσπαστικης αριστερας,2004,υγει,2.025977013006158
συνασπισμος ριζοσπαστικης αριστερας,2004,υπουργ,0.5302992016541919
συνασπισμος ριζοσπαστικης αριστερας,2005,αρθρ,4.066414999297271
συνασπισμος ριζοσπαστικης αριστερας,2005,δημοσι,4.068241845845207
συνασπισμος ριζοσπαστικης αριστερας,2005,νοσοκομει,3.2334952740044773
συνασπισμος ριζοσπαστικης αριστερας,2005,οποι,1.5192716280069125
συνασπισμος ριζοσπαστικης αριστερας,2005,στ,2.2660182848606403
συνασπισμος ριζοσπαστικης αριστερας,2005,τροπολογι,0.4274418868499046
συνασπισμος ριζοσπαστικης αριστερας,2005,υγει,2.578217823479654
συνασπισμος ριζοσπαστικης αριστερας,2005,υπουργ,0.766191612934913
συνασπισμος ριζοσπαστικης αριστερας,2006,αρθρ,2.1509266454857205
συνασπισμος ριζοσπαστικης αριστερας,2006,δημοσι,1.296473562104932
συνασπισμος ριζοσπαστικης αριστερας,2006,νοσοκομει,0.7108277948563464
συνασπισμος ριζοσπαστικης αριστερας,2006,οποι,2.5251181849459443
συνασπισμος ριζοσπαστικης αριστερας,2006,στ,2.3885007563208926
συνασπισμος ριζοσπαστικης αριστερας,2006,τροπολογι,0.7099460100499155
συνασπισμος ριζοσπαστικης αριστερας,2006,υγει,1.5922960412977778
συνασπισμος ριζοσπαστικης αριστερας,2006,υπουργ,1.6029450818581787
συνασπισμος ριζοσπαστικης αριστερας,2007,αρθρ,3.886464404816989
συνασπισμος ριζοσπαστικης αριστερας,2007,δημοσι,2.35409384853579
συνασπισμος ριζοσπαστικης αριστερας,2007,λεπτ,0.6830506114744688
συνασπισμος ριζοσπαστικης αριστερας,2007,νοσοκομει,3.8568409560313945
συνασπισμος ριζοσπαστικης αριστερας,2007,οποι,3.999902607315087
συνασπισμος ριζοσπαστικης αριστερας,2007,στ,2.7586324150670873
συνασπισμος ριζοσπαστικης αριστερας,2007,τροπολογι,1.7026739607327759
συνασπισμος ριζοσπαστικης αριστερας,2007,υγει,4.344087839031761
συνασπισμος ριζοσπαστικης αριστερας,2007,υπουργ,1.933702341927507
συνασπισμος ριζοσπαστικης αριστερας,2008,αρθρ,7.547480083934956
συνασπισμος ριζοσπαστικης αριστερας,2008,δημοσι,5.065500237220648
συνασπισμος ριζοσπαστικης αριστερας,2008,ευχαριστουμ,7.943110957113606
συνασπισμος ριζοσπαστικης αριστερας,2008,λεπτ,6.350132044438314
συνασπισμος ριζοσπαστικης αριστερας,2008,νοσοκομει,2.9840011933214563
συνασπισμος ριζοσπαστικης αριστερας,2008,οποι,8.872938156359814
συνασπισμος ριζοσπαστικης αριστερας,2008,στ,5.713100826126463
συνασπισμος ριζοσπαστικης αριστερας,2008,τροπολογι,3.3151758075851423
συνασπισμος ριζοσπαστικης αριστερας,2008,υγει,3.0958064589997245
συνασπισμος ριζοσπαστικης αριστερας,2008,υπουργ,2.51192020687539
συνασπισμος ριζοσπαστικης αριστερας,2009,αρθρ,6.53855178437404
συνασπισμος ριζοσπαστικης αριστερας,2009,δημοσι,3.1615835526821456
συνασπισμος ριζοσπαστικης αριστερας,2009,ευχαριστουμ,14.556242620072153
συνασπισμος ριζοσπαστικης αριστερας,2009,λεπτ,11.614354528872353
συνασπισμος ριζοσπαστικης αριστερας,2009,νοσοκομει,3.2169653944771386
συνασπισμος ριζοσπαστικης αριστερας,2009,οποι,5.378919909459095
συνασπισμος ριζοσπαστικης αριστερας,2009,στ,2.5513672446422686
συνασπισμος ριζοσπαστικης αριστερας,2009,τροπολογι,5.294745064377066
συνασπισμος ριζοσπαστικης αριστερας,2009,υγει,4.328315231311991
συνασπισμος ριζοσπαστικης αριστερας,2009,υπουργ,1.916165843786275
συνασπισμος ριζοσπαστικης αριστερας,2010,αρθρ,8.329079149213683
συνασπισμος ριζοσπαστικης αριστερας,2010,δημοσι,3.436343107102398
συνασπισμος ριζοσπαστικης αριστερας,2010,ευχαριστουμ,27.51865816035927
συνασπισμος ριζοσπαστικης αριστερας,2010,λεπτ,13.96640017666261
συνασπισμος ριζοσπαστικης αριστερας,2010,νοσοκομει,3.572646737650878
συνασπισμος ριζοσπαστικης αριστερας,2010,οποι,4.388634363521171
συνασπισμος ριζοσπαστικης αριστερας,2010,στ,3.823380343230733
συνασπισμος ριζοσπαστικης αριστερας,2010,τροπολογι,1.8846793726277147
συνασπισμος ριζοσπαστικης αριστερας,2010,υγει,4.8650415047649505
συνασπισμος ριζοσπαστικης αριστερας,2010,υπουργ,3.879975200522839
συνασπισμος ριζοσπαστικης αριστερας,2011,αρθρ,7.039323871226635
συνασπισμος ριζοσπαστικης αριστερας,2011,δημοσι,4.281722488082586
συνασπισμος ριζοσπαστικης αριστερας,2011,ευχαριστουμ,30.04929225742929
συνασπισμος ριζοσπαστικης αριστερας,2011,λεπτ,7.324414145357562
συνασπισμος ριζοσπαστικης αριστερας,2011,νοσοκομει,2.6438152213769657
συνασπισμος ριζοσπαστικης αριστερας,2011,οποι,4.409618346230822
συνασπισμος ριζοσπαστικης αριστερας,2011,στ,3.339689500572997
συνασπισμος ριζοσπαστικης αριστερας,2011,τροπολογι,2.7461967001968706
συνασπισμος ριζοσπαστικης αριστερας,2011,υγει,5.162406426860406
συνασπισμος ριζοσπαστικης αριστερας,2011,υπουργ,2.5165778504849063
συνασπισμος ριζοσπαστικης αριστερας,2012,αρθρ,7.992153115021413
συνασπισμος ριζοσπαστικης αριστερας,2012,δημοσι,8.566813800177393
συνασπισμος ριζοσπαστικης αριστερας,2012,ευχαριστουμ,15.305812215279422
συνασπισμος ριζοσπαστικης αριστερας,2012,λεπτ,8.012143003927159
συνασπισμος ριζοσπαστικης αριστερας,2012,νοσοκομει,2.3469227958663526
συνασπισμος ριζοσπαστικης αριστερας,2012,οποι,7.809030866507618
συνασπισμος ριζοσπαστικης αριστερας,2012,στ,4.329275817553677
συνασπισμος ριζοσπαστικης αριστερας,2012,τροπολογι,4.025628991283548
συνασπισμος ριζοσπαστικης αριστερας,2012,υγει,8.206834573124866
συνασπισμος ριζοσπαστικης αριστερας,2012,υπουργ,10.42866033930154
συνασπισμος ριζοσπαστικης αριστερας,2013,αρθρ,15.088635268884484
συνασπισμος ριζοσπαστικης αριστερας,2013,δημοσι,18.420897215170463
συνασπισμος ριζοσπαστικης αριστερας,2013,ευχαριστουμ,21.66712462005739
συνασπισμος ριζοσπαστικης αριστερας,2013,λεπτ,12.529288842319858
συνασπισμος ριζοσπαστικης αριστερας,2013,νοσοκομει,13.476030158824706
συνασπισμος ριζοσπαστικης αριστερας,2013,οποι,16.752896577999422
συνασπισμος ριζοσπαστικης αριστερας,2013,στ,8.447440917766194
συνασπισμος ριζοσπαστικης αριστερας,2013,τροπολογι,21.862503148562674
συνασπισμος ριζοσπαστικης αριστερας,2013,υγει,15.298239311536793
συνασπισμος ριζοσπαστικης αριστερας,2013,υπουργ,19.512852596540856
συνασπισμος ριζοσπαστικης αριστερας,2014,αρθρ,13.49625047457182
συνασπισμος ριζοσπαστικης αριστερας,2014,δημοσι,14.548034912732781
συνασπισμος ριζοσπαστικης αριστερας,2014,ευχαριστουμ,17.969479580971587
συνασπισμος ριζοσπαστικης αριστερας,2014,λεπτ,6.037936276552648
συνασπισμος ριζοσπαστικης αριστερας,2014,νοσοκομει,9.991009153939402
συνασπισμος ριζοσπαστικης αριστερας,2014,οποι,21.389017746697466
συνασπισμος ριζοσπαστικης αριστερας,2014,στ,10.303850851327974
συνασπισμος ριζοσπαστικης αριστερας,2014,τροπολογι,40.0371766743998
συνασπισμος ριζοσπαστικης αριστερας,2014,υγει,25.06849563164108
συνασπισμος ριζοσπαστικης αριστερας,2014,υπουργ,17.03267240733166
συνασπισμος ριζοσπαστικης αριστερας,2015,αρθρ,12.261867952125757
συνασπισμος ριζοσπαστικης αριστερας,2015,δημοσι,14.447309786947748
συνασπισμος ριζοσπαστικης αριστερας,2015,ευχαριστουμ,38.827592325174464
συνασπισμος ριζοσπαστικης αριστερας,2015,λεπτ,22.250341706582258
συνασπισμος ριζοσπαστικης αριστερας,2015,νοσοκομει,6.8967038421233
συνασπισμος ριζοσπαστικης αριστερας,2015,οποι,22.321646905675586
συνασπισμος ριζοσπαστικης αριστερας,2015,στ,11.691952721823748
συνασπισμος ριζοσπαστικης αριστερας,2015,τροπολογι,12.407988668575577
συνασπισμος ριζοσπαστικης αριστερας,2015,υγει,11.700913556593012
συνασπισμος ριζοσπαστικης αριστερας,2015,υπουργ,18.476857527486043
συνασπισμος ριζοσπαστικης αριστερας,2016,αρθρ,19.21173218662788
συνασπισμος ριζοσπαστικης αριστερας,2016,δημοσι,21.509278822737098
συνασπισμος ριζοσπαστικης αριστερας,2016,ευχαριστουμ,35.098121523504915
συνασπισμος ριζοσπαστικης αριστερας,2016,λεπτ,19.2643672786749
συνασπισμος ριζοσπαστικης αριστερας,2016,νοσοκομει,13.697858172894515
συνασπισμος ριζοσπαστικης αριστερας,2016,οποι,28.728594334157563
συνασπισμος ριζοσπαστικης αριστερας,2016,στ,14.631175836158583
συνασπισμος ριζοσπαστικης αριστερας,2016,τροπολογι,23.650417488758425
συνασπισμος ριζοσπαστικης αριστερας,2016,υγει,17.667997085757968
συνασπισμος ριζοσπαστικης αριστερας,2016,υπουργ,19.791128576588488
συνασπισμος ριζοσπαστικης αριστερας,2017,αρθρ,12.42270592436954
συνασπισμος ριζοσπαστικης αριστερας,2017,δημοσι,7.32290025439309
συνασπισμος ριζοσπαστικης αριστερας,2017,ευχαριστουμ,20.05028470637494
συνασπισμος ριζοσπαστικης αριστερας,2017,λεπτ,14.91009885117276
συνασπισμος ριζοσπαστικης αριστερας,2017,νοσοκομει,11.304088006778528
συνασπισμος ριζοσπαστικης αριστερας,2017,οποι,27.43468154745423
συνασπισμος ριζοσπαστικης αριστερας,2017,στ,12.814160829854409
συνασπισμος ριζοσπαστικης αριστερας,2017,τροπολογι,13.64649779819797
συνασπισμος ριζοσπαστικης αριστερας,2017,υγει,34.764861671491666
συνασπισμος ριζοσπαστικης αριστερας,2017,υπουργ,10.569618932589576
συνασπισμος ριζοσπαστικης αριστερας,2018,αρθρ,12.143381999732734
συνασπισμος ριζοσπαστικης αριστερας,2018,δημοσι,5.51412987024407
συνασπισμος ριζοσπαστικης αριστερας,2018,ευχαριστουμ,14.26007114792936
συνασπισμος ριζοσπαστικης αριστερας,2018,λεπτ,9.239588310096739
συνασπισμος ριζοσπαστικης αριστερας,2018,νοσοκομει,7.126621616686857
συνασπισμος ριζοσπαστικης αριστερας,2018,οποι,21.175646624928508
συνασπισμος ριζοσπαστικης αριστερας,2018,στ,11.774438605512955
συνασπισμος ριζοσπαστικης αριστερας,2018,τροπολογι,12.743240189559563
συνασπισμος ριζοσπαστικης αριστερας,2018,υγει,9.805351282376364
συνασπισμος ριζοσπαστικης αριστερας,2018,υπουργ,6.431495362008567
συνασπισμος ριζοσπαστικης αριστερας,2019,αρθρ,14.574319357235996
συνασπισμος ριζοσπαστικης αριστερας,2019,δημοσι,11.006415429983017
συνασπισμος ριζοσπαστικης αριστερας,2019,ευχαριστουμ,16.740014235062084
συνασπισμος ριζοσπαστικης αριστερας,2019,λεπτ,10.47583907223198
συνασπισμος ριζοσπαστικης αριστερας,2019,νοσοκομει,6.900427643050082
συνασπισμος ριζοσπαστικης αριστερας,2019,οποι,22.318037646784852
συνασπισμος ριζοσπαστικης αριστερας,2019,στ,15.310868764857172
συνασπισμος ριζοσπαστικης αριστερας,2019,τροπολογι,13.843483602080095
συνασπισμος ριζοσπαστικης αριστερας,2019,υγει,14.085061885331102
συνασπισμος ριζοσπαστικης αριστερας,2019,υπουργ,6.8017194588438885
συνασπισμος ριζοσπαστικης αριστερας,2020,αρθρ,5.696452923076916
συνασπισμος ριζοσπαστικης αριστερας,2020,δημοσι,10.4109975295632
συνασπισμος ριζοσπαστικης αριστερας,2020,ευχαριστουμ,0.5090472066311933
συνασπισμος ριζοσπαστικης αριστερας,2020,λεπτ,9.738340716052065
συνασπισμος ριζοσπαστικης αριστερας,2020,νοσοκομει,17.52675060424222
συνασπισμος ριζοσπαστικης αριστερας,2020,οποι,18.70141458769448
συνασπισμος ριζοσπαστικης αριστερας,2020,στ,19.525641325387735
συνασπισμος ριζοσπαστικης αριστερας,2020,τροπολογι,10.18700993185428
συνασπισμος ριζοσπαστικης αριστερας,2020,υγει,26.29164212590167
συνασπισμος ριζοσπαστικης αριστερας,2020,υπουργ,10.843496251385854
συνασπισμος ριζοσπαστικης αριστερας,2021,αρθρ,6.288503445547618
συνασπισμος ριζοσπαστικης αριστερας,2021,δημοσι,11.290532105932547
συνασπισμος ριζοσπαστικης αριστερας,2021,ευχαριστουμ,0.2979517849985314
συνασπισμος ριζοσπαστικης αριστερας,2021,λεπτ,1.4109323256780621
συνασπισμος ριζοσπαστικης αριστερας,2021,νοσοκομει,12.082755712246767
συνασπισμος ριζοσπαστικης αριστερας,2021,οποι,21.23572700092351
συνασπισμος ριζοσπαστικης αριστερας,2021,στ,21.00060335263162
συνασπισμος ριζοσπαστικης αριστερας,2021,τροπολογι,9.798260285346455
συνασπισμος ριζοσπαστικης αριστερας,2021,υγει,17.93456657425451
συνασπισμος ριζοσπαστικης αριστερας,2021,υπουργ,8.41114766587495
συνασπισμος ριζοσπαστικης αριστερας,2022,αρθρ,6.190697054844198
συνασπισμος ριζοσπαστικης αριστερας,2022,δημοσι,17.59562197393711
συνασπισμος ριζοσπαστικης αριστερας,2022,ευχαριστουμ,5.366746697458015
συνασπισμος ριζοσπαστικης αριστερας,2022,λεπτ,2.717646744208649
συνασπισμος ριζοσπαστικης αριστερας,2022,νοσοκομει,23.45375329010598
συνασπισμος ριζοσπαστικης αριστερας,2022,οποι,17.503206079737016
συνασπισμος ριζοσπαστικης αριστερας,2022,στ,21.47357974593778
συνασπισμος ριζοσπαστικης αριστερας,2022,τροπολογι,8.339433949236167
συνασπισμος ριζοσπαστικης αριστερας,2022,υγει,32.84816124057419
συνασπισμος ριζοσπαστικης αριστερας,2022,υπουργ,6.545650111113019
συνασπισμος ριζοσπαστικης αριστερας,2023,αρθρ,1.5931354329940257
συνασπισμος ριζοσπαστικης αριστερας,2023,δημοσι,3.776839179567915
συνασπισμος ριζοσπαστικης αριστερας,2023,ευχαριστουμ,0.7002779690393599
συνασπισμος ριζοσπαστικης αριστερας,2023,λεπτ,0.7930210247574953
συνασπισμος ριζοσπαστικης αριστερας,2023,νοσοκομει,6.035249950043973
συνασπισμος ριζοσπαστικης αριστερας,2023,οποι,5.17180620888142
συνασπισμος ριζοσπαστικης αριστερας,2023,στ,4.639313451200736
συνασπισμος ριζοσπαστικης αριστερας,2023,τροπολογι,1.391169340010856
συνασπισμος ριζοσπαστικης αριστερας,2023,υγει,5.322602445109212
συνασπισμος ριζοσπαστικης αριστερας,2023,υπουργ,1.8683126633831515
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,αρθρ,2.2087527663225925
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,κυβερνης,2.05080844358704
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,οποι,4.2239992046228805
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,παρακαλ,1.8413780588080224
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,πολιτικ,1.4803807331370475
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,προεδρ,1.5307382967964367
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,συναδελφ,2.9519029739168703
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,τελειωνετ,0.45765020493346925
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,τροπολογι,2.136936437099372
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1989,υπουργ,1.2653214847896135
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,αρθρ,9.707578078283342
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,κυβερνης,9.438976143939604
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,οποι,14.461426635507172
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,παρακαλ,4.814214235547293
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,πολιτικ,5.370006894785623
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,προεδρ,11.394642484858709
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,συναδελφ,10.245260795382983
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,τελειωνετ,6.430030070643512
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,τροπολογι,6.181975536995031
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1990,υπουργ,12.358669474581955
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,αρθρ,16.524553364938235
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,κυβερνης,7.089234250559297
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,οποι,16.4066108464294
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,παρακαλ,11.854620158288192
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,πολιτικ,4.530754580979423
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,προεδρ,5.7277798995664595
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,συναδελφ,9.349133035864112
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,τελειωνετ,11.949849497634457
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,τροπολογι,7.419748041365422
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1991,υπουργ,14.587625644435757
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,αρθρ,20.03496465007562
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,κυβερνης,4.372374655651052
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,οποι,14.193792438541658
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,παρακαλ,16.17592134017372
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,πολιτικ,5.2541584175692595
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,προεδρ,5.01445130908869
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,συναδελφ,12.381855923174296
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,τελειωνετ,13.479461385716379
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,τροπολογι,13.21353839847852
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1992,υπουργ,15.103330044324103
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,αρθρ,12.333528167989952
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,κυβερνης,2.738664325380881
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,οποι,8.108481966784685
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,παρακαλ,7.249807808121337
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,πολιτικ,4.415495326823434
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,προεδρ,2.367272290387218
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,συναδελφ,5.570387788796832
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,τελειωνετ,4.100367272273698
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,τροπολογι,7.759465543222337
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1993,υπουργ,7.024258525717493
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,αρθρ,0.6820691066227405
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,κυβερνης,0.8945072898069564
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,οποι,1.705170358057402
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,παρακαλ,0.2628926663476601
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,πολιτικ,2.9701497150339717
συνασπισμος της αριστερας των κινηματων και της οικολογιας,1996,προεδρ,0.5897070694579851
